,start,end,id,text,tag_type_id,tag_type,catma_markupauthor,catma_markuptimestamp,catma_displaycolor,Belegung,Art,Bestimmung_Umfeld
100,5775,6010,no_annotation_10,". Die Gleichberechtigung der  Frau und ihre Teilhabe am Leben außerhalb der Familie wurden erst allmäh- lich akzeptiert, was auch die Art und Weise beeinflusste, wie Sexualität im  Allgemeinen und die weibliche Sexualität wahrgenommen ",,,,,,,,
101,6010,6016,,wurden,CATMA_F652635C-A0CC-4F61-A2B4-D163F685F0FF,End,Mhuerten,2025-06-14T18:46:02.357+0200,-9667700,,,
102,6016,16357,no_annotation_11,".  c)  Gesellschaftlicher Wandel und Gesetzesreformen ab den 1970er Jah- ren    Ab Ende der 1960er Jahren fand in vielen Teilen Europas ein langsamer, aber  bedeutender Wandel statt. Zu dieser Zeit und Anfang der 1970er Jahre wur- den in ganz Europa und so auch in Italien feministische Bewegungen gegrün- det, sodass sich ein neues Bild und eine neue Rolle der Frau durchsetzen  konnten. Diese gesellschaftliche Revolution erreichte Südtirol, wohl auch auf- grund seiner geografischen Gegebenheiten und der ländlichen Bevölke- rungsstruktur, zwar verspätet und nur teilweise, hatte aber trotzdem einen  nicht zu unterschätzenden Einfluss.  Infolge dieser staatsübergreifenden Bewegungen mit den Forderungen nach  Freiheit, Autonomie und Gleichberechtigung der Frau setzte ein Paradigmen- wechsel und ein gesellschaftlicher Umdenkungsprozess ein.   In der Folge gab es auch in Italien in den 1970er Jahren zahlreiche Gesetzes- reformen zu „Frauenthemen“. So wurde im Jahr 1970 nach angeregten Dis- kussionen und gegen die heftige Gegenwehr des Vatikans die Ehescheidung  gesetzlich eingeführt, die im Jahr 1974 mit Referendum bestätigt wurde.  

#######################

Seite 74

Westpfahl   Spilker   Wastl  München  - 63 -    Schutz eines öffentlichen Rechtsguts, nämlich dasjenige von Moral und An- stand, im Zentrum. Erst in der Folge hat sich hier ein Wandel vollzogen, für  den jedoch zunächst die sexuelle Selbstbestimmung und erst später die gra- vierenden Tatfolgen für die Geschädigten bestimmend waren.   a)  Die strafrechtliche Entwicklung bis 1960  Generell kann gesagt werden, dass das Sexualstrafrecht bis zum Hochmittel- alter vor allem in den Händen der Kirche lag. Erst danach entwickelte sich  allmählich ein weltliches Pendant. Selbstständige Vorschriften zum Schutz  Minderjähriger tauchen erst relativ spät auf. Zurückblickend auf das Mittelal- ter, und unter dem starken Einfluss des Christentums, war der Geschlechts- verkehr nur dann erlaubt, wenn er der Fortpflanzung diente, andernfalls galt  er als unerlaubter Ausdruck der persönlichen Freiheit. Der Begriff „stuprum“  bezeichnete dabei jede außereheliche sexuelle Handlung mit einer anständi- gen Frau. Um die vorgeschriebene Strafe zu vermeiden, musste sich der Tä- ter mit der Familie des Mädchens auf eine Wiedergutmachungsehe oder die  Zahlung einer Entschädigung einigen. Diese Regel „entweder Heirat oder  Mitgift“ wurde im Laufe der Zeit weitergegeben, bis sie sich in den Rechts- systemen vieler italienischer Staaten vor der Wiedervereinigung herauskris- tallisierte.   Im Jahr 1889 wurde im neu geeinten Staat Italien ein erstes Strafgesetzbuch,  der sogenannte Codice Zanardelli, erlassen, der im Bereich des Sexualstraf- rechts einen Paradigmenwechsel vollzog. Darin wurden die Sexualstraftaten  in den Bereich der Straftaten gegen die Sittlichkeit und die Familienordnung  eingeordnet und zwei Arten von Straftaten vorgesehen: Vergewaltigung (Art.  331 – violenza carnale) und gewaltsame geschlechtliche Handlungen (Art.  333 – atti di libidine), je nachdem, ob der Geschlechtsverkehr vollständig voll- zogen wurde oder nicht. Anders als in der Vergangenheit führte der Codice  

#######################

Seite 75

Westpfahl   Spilker   Wastl  München  - 64 -    Zanardelli somit zum ersten Mal eine Abstufung der Strafe nach der Schwere  des Vergehens ein.  In dieser Hinsicht war das nachfolgende Strafgesetzbuch, der sogennate Co- dice Rocco (das am 01.07.1930, mitten im faschistischen Regime, in Kraft trat  und noch heute gilt) eine Neuerung gegenüber der Vergangenheit. Der Ab- schnitt über die Straftat der sexuellen Gewalt trug erstmals die Überschrift  „Straftaten gegen die sexuelle Freiheit“, womit zum ersten Mal der Begriff  „Freiheit“ und damit der Schutz eines persönlichen Rechtsguts eingeführt  wurde. Der Schutz der sexuellen Freiheit der Frau war jedoch nach wie vor  immer im Rahmen ihrer sozialen Funktion und ihrer Rolle in Familie und Ge- sellschaft zu sehen, und das rechtliche Interesse bezog sich daher nach wie  vor nicht nur auf die persönliche Verletzung, sondern auch auf die öffentli- chen Folgen der Straftat.   b)  Die strafrechtliche Entwicklung ab 1960  In der Folge haben die italienischen Frauen allein oder gemeinsam grundle- gende Kämpfe für den kulturellen Wandel des Landes geführt. Einschneidend  war der Fall der 18-jährigen Franca Viola, welche sich im Jahr 1965 in Sizilien  nach ihrer Entführung der Wiedergutmachungsehe entzog und ihren Entfüh- rer, Filippo Melodia, ein Mitglied der örtlichen Mafia, anzeigte. Unbeschadet  der Versuche, die junge Frau zu diskreditieren, wurde Filippo Melodia  schließlich zu elf Jahren Gefängnis verurteilt. Dennoch wurde die Wiedergut- machungsehe erst 1981 aus dem Strafgesetzbuch gestrichen. Seit 1968 hat  sich in weiten Teilen der Welt eine globale Bewegung entwickelt, die Frauen,  Jugendliche und Minderheiten dazu veranlasst hat, neue Freiheiten und  Rechte einzufordern. Auch in Italien begannen die Frauen, sich in der femi- nistischen Bewegung zu organisieren und ihre Anerkennung in der Gesell- schaft einzufordern. Das Ergebnis waren weitreichende Gesetzesänderungen  

#######################

Seite 125

Westpfahl   Spilker   Wastl  München  - 114 -    (1)  C. 2359 § 3 CIC/1917 stellt gleichsam den Auffangtatbestand für alle  sonstigen Verfehlungen eines Klerikers im sexuellen Bereich dar, also  solche, bei denen weder ein Konkubinat (§ 1) noch einer der in § 2 ge- nannten qualifizierenden Umstände in Bezug auf den Sexualpartner  vorliegt. Die Vergewaltigung einer 17jährigen Frau unterfiel danach  ebenfalls c. 2359 § 2 CIC/1917.  (2)  In einem solchen Fall wurde lediglich eine der Schwere der Schuld ent- sprechende Strafe gefordert und die Strafwürdigkeit des sexuellen  Missbrauchs einer / eines Jugendlichen oder Erwachsenen nicht an- ders beurteilt wie beispielsweise die Teilnahme an – nach damaligen  Verhältnissen – unsittlichen Veranstaltungen.  (3)  In Ermangelung einer besonderen Qualifizierung des Verstoßes gegen  das sechste Gebot bleibt es in diesem Fall in verjährungsrechtlicher  Hinsicht bei der Grundregel des c. 1703 S. 2 CIC/1917, wonach eine  dreijährige Verjährungsfrist gilt.  cc)  In c. 2368 CIC/1917 wird die sogenannte Sollizitation unter Strafe ge- stellt.  (1)  Sowohl der CIC/1917 als auch die Instruktion „Crimen sollicitationis“  setzen den Tatbestand der Sollizitation begrifflich voraus und verzich- ten dementsprechend auf dessen nähere Umschreibung. Dieser war  gegeben, wenn der Priester im Zusammenhang mit der Beichte einen  weiblichen oder männlichen Pönitenten zu einer Sünde gegen das  sechste Gebot des Dekalogs zu verleiten suchte. Die Straftat war auch  dann gegeben, wenn die Handlung nicht zum Ziel führte oder im Inte- resse Dritter unternommen wurde.  

#######################

Seite 142

Westpfahl   Spilker   Wastl  München  - 131 -    Strafdrohung und (3) Verjährung, mit dem bis dahin geltenden c. 2359  § 2 CIC/1917 überein.  (1)  Die Tathandlung wird dort – nahezu wortgleich mit c. 2359 § 2 CIC/1917  – wie folgt beschrieben:  Clericus qui aliter contra sextum  Decalogi praeceptum deliquerit, si  quidem delictum vi vel minis vel  publice vel cum minore infra  aetatem  sedecim  annorum  patratum sit, iustis poenis puniatur,  non  exclusa,  si  casus  ferat,  dimissione e statu clericali.  Ein Kleriker, der sich auf andere  Weise gegen das sechste Gebot  des Dekalogs verfehlt hat, soll,  wenn nämlich er die Straftat mit  Gewalt, durch Drohungen, öf- fentlich oder an einem Minder- jährigen unter sechzehn Jahren  begangen hat, mit gerechten  Strafen belegt werden, gegebe- nenfalls die Entlassung aus dem  Klerikerstand nicht ausgenom- men.  Wesentliche Änderungen ergaben sich in der Folge zunächst vor allem  im Hinblick auf das Schutzalter der Missbrauchsopfer.  Als von c. 1395 § 2 CIC/1983 (a. F.) erfasste Sittlichkeitsvergehen von  Klerikern mit minderjährigen Personen wurden danach insbesondere  angesehen: Geschlechtsverkehr, homosexuelle Handlungen, Notzucht,  Vergewaltigung, Inzest, Schändung, Blutschande, Sodomie, aber auch  das Herstellen und Verwenden pornographischer Produkte sowie Ver- stöße gegen das sechste Gebot durch Worte, Zeichen, Bewegungen,  

#######################

Seite 152

Westpfahl   Spilker   Wastl  München  - 141 -    § 1, 1° CIC/1983), und zum anderen der Verjährungsbeginn auf die Voll- endung des 18. Lebensjahres des/der Betroffenen festgelegt wurde.   Von großer Bedeutung ist in diesem Zusammenhang jedoch der Um- stand, dass Papst Johannes Paul II. dem Präfekten der Glaubenskon- gregation am 07.11.2002 unter anderem die Vollmacht betreffend die  Festlegung der Verjährung beziehungsweise die Möglichkeit, sie in  Einzelfällen zu derogieren, erteilte. Diese Vollmachten wurden am  06.05.2005 durch Benedikt XVI. bestätigt.  Im Hinblick auf die in Art. 7 Ndgd2010 geregelte Verjährung haben sich  durch die Neufassungen insoweit Änderungen ergeben, als   -  die Verjährungsfrist von zehn auf zwanzig Jahre verlängert und  -  die bereits zuvor kraft päpstlicher Vollmacht eingeräumte Mög- lichkeit der Derogation der Verjährung gesetzlich verankert  wurde.  Die Neufassung des kirchlichen Strafrechts hat in Bezug auf die Ver- jährung von Missbrauchstaten zu einer differenzierten Regelung ge- führt. Während die Verjährungsfrist bei Klerikern als Täter 20 Jahre be- trägt, beläuft sie sich in den Fällen des c. 1398 § 2 CIC/ 1983 (n. F.) auf  sieben Jahre (c. 1362 § 1 CIC n. F.). Aufgrund des Vorbehalts in c. 1362  § 1, 1° CIC/ 1983 n. F. ist davon auszugehen, dass ungeachtet der aus- drücklichen Nennung des c. 1398 CIC/ 1983 (n.F.) die sich aus Art. 7  Ndgd ergebende Hemmung des Verjährungsbeginns sowie die Mög- lichkeit der Derogation der Verjährung unberührt bleiben und fortbe- stehen.  

#######################

Seite 349

Westpfahl   Spilker   Wastl  München  - 338 -    Beurteilungsmaßstäbe zu der Überzeugung gelangt sind, dass ein Fehlver- halten mindestens eines oder mehrerer Mitglieder der Diözesanleitung vor- liegt und infolgedessen die Missbrauchstaten nicht aufgeklärt und gegebe- nenfalls sanktioniert sowie die Belange der Betroffenen nicht in der gebote- nen Weise berücksichtigt worden sind. Die Darstellung der Fälle erfolgt chro- nologisch nach den ersten aktenkundig gewordenen Missbrauchsfällen.    ",,,,,,,,
103,16357,16362,B-3 ,Fall ,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,Start,Mhuerten,2025-04-25T14:47:04.850+0200,-399266,,,
104,16362,16365,no_annotation_12,1  ,,,,,,,,
105,16365,16386,CATMA_F021DB48-424C-4F54-85D5-E3E9585C688B,Der deutschsprachige ,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-14T18:51:12.292+0200,-7143428,,,
106,16386,16394,CATMA_F021DB48-424C-4F54-85D5-E3E9585C688B,Priester,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-14T18:51:12.292+0200,-7143428,,,
107,16394,16493,no_annotation_13, gehörte einer italienischen Erzdiözese an und  wurde Mitte der 1950er Jahre zum Priester geweiht. ,,,,,,,,
108,16493,16520,CATMA_C3E254AB-8E3E-4048-A034-98C95FB676E9,Zu Beginn der 1960er  Jahre,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,Meldung,Mhuerten,2025-06-14T19:00:42.735+0200,-4884623,,,
109,16520,16663,no_annotation_14,", der Priester war zu diesem Zeitpunkt Kooperator in einer heute zur  Diözese Bozen-Brixen gehörenden Gemeinde, gingen bei der Erzdiözese des  ",,,,,,,,
110,16663,16672,CATMA_8C5B5E28-06BC-4503-A604-027AE21C3D83,Priesters,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-14T19:01:52.215+0200,-7143428,,,
111,16672,16694,no_annotation_15, mehrere Hinweise auf ,,,,,,,,
112,16694,16710,CATMA_F903CB91-EAC5-48F4-9915-17C684134088,Beziehungen des ,CATMA_B1F08B14-5504-41F4-AFCF-E502CDB2EA9D,Liebesbeziehung,Mhuerten,2025-06-14T18:51:40.064+0200,-16039255,,,
113,16694,16710,CATMA_7DDE4B85-5979-454F-A39F-5C76F5081DB6,Beziehungen des ,CATMA_485F159D-27DD-425D-B715-C4877CAA7E0D,Verhältnis,Mhuerten,2025-06-14T18:54:31.991+0200,-6748794,,,
114,16710,16719,CATMA_353DAE4C-52F1-417F-8FDA-07F6CDFD06F8,Priesters,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-14T18:51:48.615+0200,-7143428,,,
115,16710,16719,CATMA_F903CB91-EAC5-48F4-9915-17C684134088,Priesters,CATMA_B1F08B14-5504-41F4-AFCF-E502CDB2EA9D,Liebesbeziehung,Mhuerten,2025-06-14T18:51:40.064+0200,-16039255,,,
116,16710,16719,CATMA_7DDE4B85-5979-454F-A39F-5C76F5081DB6,Priesters,CATMA_485F159D-27DD-425D-B715-C4877CAA7E0D,Verhältnis,Mhuerten,2025-06-14T18:54:31.991+0200,-6748794,,,
117,16719,16720,CATMA_F903CB91-EAC5-48F4-9915-17C684134088, ,CATMA_B1F08B14-5504-41F4-AFCF-E502CDB2EA9D,Liebesbeziehung,Mhuerten,2025-06-14T18:51:40.064+0200,-16039255,,,
118,16719,16720,CATMA_7DDE4B85-5979-454F-A39F-5C76F5081DB6, ,CATMA_485F159D-27DD-425D-B715-C4877CAA7E0D,Verhältnis,Mhuerten,2025-06-14T18:54:31.991+0200,-6748794,,,
119,16720,16729,CATMA_7DDE4B85-5979-454F-A39F-5C76F5081DB6,zu teils ,CATMA_485F159D-27DD-425D-B715-C4877CAA7E0D,Verhältnis,Mhuerten,2025-06-14T18:54:31.991+0200,-6748794,,,
120,16729,16745,CATMA_29A665DF-693C-454E-8932-7870E8F7A567,nach da- maligem,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-06-14T18:52:25.824+0200,-725551,,,
121,16729,16745,CATMA_7DDE4B85-5979-454F-A39F-5C76F5081DB6,nach da- maligem,CATMA_485F159D-27DD-425D-B715-C4877CAA7E0D,Verhältnis,Mhuerten,2025-06-14T18:54:31.991+0200,-6748794,,,
122,16745,16750,CATMA_7DDE4B85-5979-454F-A39F-5C76F5081DB6, und ,CATMA_485F159D-27DD-425D-B715-C4877CAA7E0D,Verhältnis,Mhuerten,2025-06-14T18:54:31.991+0200,-6748794,,,
123,16750,16759,CATMA_0A353DFF-DD87-45D6-9A2F-9F5B8B105405,heutigem ,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-06-14T18:52:49.501+0200,-14472051,,,
124,16750,16759,CATMA_7DDE4B85-5979-454F-A39F-5C76F5081DB6,heutigem ,CATMA_485F159D-27DD-425D-B715-C4877CAA7E0D,Verhältnis,Mhuerten,2025-06-14T18:54:31.991+0200,-6748794,,,
125,16759,16765,CATMA_0A353DFF-DD87-45D6-9A2F-9F5B8B105405,Recht ,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-06-14T18:52:49.501+0200,-14472051,,,
126,16759,16765,CATMA_29A665DF-693C-454E-8932-7870E8F7A567,Recht ,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-06-14T18:52:25.824+0200,-725551,,,
127,16759,16765,CATMA_7DDE4B85-5979-454F-A39F-5C76F5081DB6,Recht ,CATMA_485F159D-27DD-425D-B715-C4877CAA7E0D,Verhältnis,Mhuerten,2025-06-14T18:54:31.991+0200,-6748794,,,
128,16765,16780,CATMA_0A353DFF-DD87-45D6-9A2F-9F5B8B105405,minderjährigen ,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-06-14T18:52:49.501+0200,-14472051,,,
129,16765,16780,CATMA_29A665DF-693C-454E-8932-7870E8F7A567,minderjährigen ,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-06-14T18:52:25.824+0200,-725551,,,
130,16765,16780,CATMA_7DDE4B85-5979-454F-A39F-5C76F5081DB6,minderjährigen ,CATMA_485F159D-27DD-425D-B715-C4877CAA7E0D,Verhältnis,Mhuerten,2025-06-14T18:54:31.991+0200,-6748794,,,
131,16780,16786,CATMA_0A353DFF-DD87-45D6-9A2F-9F5B8B105405,Frauen,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-06-14T18:52:49.501+0200,-14472051,,,
132,16780,16786,CATMA_29A665DF-693C-454E-8932-7870E8F7A567,Frauen,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-06-14T18:52:25.824+0200,-725551,,,
133,16780,16786,CATMA_7DDE4B85-5979-454F-A39F-5C76F5081DB6,Frauen,CATMA_485F159D-27DD-425D-B715-C4877CAA7E0D,Verhältnis,Mhuerten,2025-06-14T18:54:31.991+0200,-6748794,,,
134,16780,16786,CATMA_FCC3E709-1DF6-407C-B2B4-AB25DEEEBE96,Frauen,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-06-14T18:53:00.920+0200,-13288961,,,
135,16786,16787,CATMA_29A665DF-693C-454E-8932-7870E8F7A567, ,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-06-14T18:52:25.824+0200,-725551,,,
136,16786,16787,CATMA_FCC3E709-1DF6-407C-B2B4-AB25DEEEBE96, ,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-06-14T18:53:00.920+0200,-13288961,,,
137,16787,16791,no_annotation_16,ein.,,,,,,,,
138,16791,16796,CATMA_8488AEC8-4198-478F-B793-D12FE3479945, Der ,CATMA_EEA0D644-183C-4A2F-91DC-0F509FE577CD,Geständnis,Mhuerten,2025-06-14T18:59:07.448+0200,-11832550,,,
139,16796,16805,CATMA_2D2BBC7A-B6E0-4737-8200-B554683FA417,Priester ,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-14T19:00:15.284+0200,-7143428,,,
140,16796,16805,CATMA_8488AEC8-4198-478F-B793-D12FE3479945,Priester ,CATMA_EEA0D644-183C-4A2F-91DC-0F509FE577CD,Geständnis,Mhuerten,2025-06-14T18:59:07.448+0200,-11832550,,,
141,16805,16828,CATMA_8488AEC8-4198-478F-B793-D12FE3479945,räumte  mehrere dieser ,CATMA_EEA0D644-183C-4A2F-91DC-0F509FE577CD,Geständnis,Mhuerten,2025-06-14T18:59:07.448+0200,-11832550,,,
142,16828,16840,CATMA_12008692-F2ED-438D-8AED-DB17BB2856EA,Beziehungen ,CATMA_B1F08B14-5504-41F4-AFCF-E502CDB2EA9D,Liebesbeziehung,Mhuerten,2025-06-14T19:00:26.971+0200,-16039255,,,
143,16828,16840,CATMA_8488AEC8-4198-478F-B793-D12FE3479945,Beziehungen ,CATMA_EEA0D644-183C-4A2F-91DC-0F509FE577CD,Geständnis,Mhuerten,2025-06-14T18:59:07.448+0200,-11832550,,,
144,16840,16844,CATMA_8488AEC8-4198-478F-B793-D12FE3479945,"ein,",CATMA_EEA0D644-183C-4A2F-91DC-0F509FE577CD,Geständnis,Mhuerten,2025-06-14T18:59:07.448+0200,-11832550,,,
145,16844,16859,no_annotation_17, unter anderem ,,,,,,,,
146,16859,16878,CATMA_D2FB6567-3184-469B-A6DB-962B9EB4DFFD,sexuelle Handlungen,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-04T23:41:16.756+0200,-13101205,,,
147,16859,16878,CATMA_28E0066D-4D51-4044-AB83-2A5A065081AB,sexuelle Handlungen,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-06-14T18:55:43.558+0200,-13101205,,,
148,16878,16891,CATMA_28E0066D-4D51-4044-AB83-2A5A065081AB, mit ei- ner ,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-06-14T18:55:43.558+0200,-13101205,,,
149,16891,16912,CATMA_E7D8C026-3378-4739-B184-E9A3807A7405,nach damaligem Recht ,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-06-14T18:56:24.159+0200,-725551,,,
150,16891,16912,CATMA_28E0066D-4D51-4044-AB83-2A5A065081AB,nach damaligem Recht ,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-06-14T18:55:43.558+0200,-13101205,,,
151,16912,16927,CATMA_E7D8C026-3378-4739-B184-E9A3807A7405,minderjährigen ,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-06-14T18:56:24.159+0200,-725551,,,
152,16912,16927,CATMA_28E0066D-4D51-4044-AB83-2A5A065081AB,minderjährigen ,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-06-14T18:55:43.558+0200,-13101205,,,
153,16927,16931,CATMA_A05C7C63-5210-4FB8-A753-C8C9927B393A,Frau,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-06-14T18:56:48.576+0200,-13288961,,,
154,16927,16931,CATMA_E7D8C026-3378-4739-B184-E9A3807A7405,Frau,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-06-14T18:56:24.159+0200,-725551,,,
155,16927,16931,CATMA_28E0066D-4D51-4044-AB83-2A5A065081AB,Frau,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-06-14T18:55:43.558+0200,-13101205,,,
156,16931,17103,no_annotation_18,". Der damalige Apostolische  Administrator der italienischen Erzdiözese und spätere Bischof der Diözese  Bozen-Brixen, Joseph Gargitter, teilte dem Priester daraufhin mit, ",,,,,,,,
157,17103,17127,CATMA_DFA0036E-C9B0-4083-BBE6-C6A85CAD953D,dass er  sich an seinem ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T15:13:36.370+0200,-157253,,,
158,17127,17226,CATMA_DFA0036E-C9B0-4083-BBE6-C6A85CAD953D,bisherigen Einsatzort (heute auf dem Gebiet der Diözese Bo- zen-Brixen) nicht mehr aufhalten könne ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T15:13:36.370+0200,-157253,,,
159,17226,17327,CATMA_DFA0036E-C9B0-4083-BBE6-C6A85CAD953D,und er sich bis zu seiner Versetzung  an einen vom damaligen Diözesanadministrator der italienischen ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T15:13:36.370+0200,-157253,,,
160,17327,17371,CATMA_DFA0036E-C9B0-4083-BBE6-C6A85CAD953D,Erzdiözese  benannten Ort zurückziehen müsse,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T15:13:36.370+0200,-157253,,,
161,17371,17617,no_annotation_19,". Der Priester antwortete Joseph Gargitter  unter anderem wie folgt:  „ […] ich danke aufrichtig für Ihr Verstehen und Entgegenkom- men in der Art der Buße. […] Darf ich um Auskunft bitten, […]  ob und inwieweit der Obere des Priesterhauses über ",,,,,,,,
162,17617,17626,,"meinen  
",CATMA_F652635C-A0CC-4F61-A2B4-D163F685F0FF,End,Mhuerten,2025-07-10T15:51:20.590+0200,-9667700,,,
163,17626,17711,no_annotation_20,"
#######################

Seite 352

Westpfahl   Spilker   Wastl  München  - 341 -   ",,,,,,,,
164,17711,17718,B-4, Fall 2,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,Start,Mhuerten,2025-04-25T15:20:54.295+0200,-399266,,,
165,17718,17724,no_annotation_21,  Der ,,,,,,,,
166,17724,17733,CATMA_3408B36B-5D33-4F36-9BFE-7E2EAD3EB853,Priester ,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-14T19:03:10.401+0200,-7143428,,,
167,17733,17788,no_annotation_22,wurde bereits bei seinem ersten Einsatz als Kooperator ,,,,,,,,
168,17788,17813,CATMA_F645479F-932D-402B-9F9E-10BB124F3559,Anfang  der 1960er Jahre ,CATMA_CF1496D6-1684-4085-B5F6-57DC2B91426C,Reaktion,Mhuerten,2025-06-14T19:03:26.079+0200,-12791831,,,
169,17813,17849,no_annotation_23,als verhaltensauffällig eingestuft. ,,,,,,,,
170,17849,17853,CATMA_E004BFED-16A7-4032-BCB2-77F98D238D65,Der ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:53:30.740+0200,-3046417,,,
171,17853,17888,CATMA_E004BFED-16A7-4032-BCB2-77F98D238D65,damalige Generalvi- kar warnte den ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:53:30.740+0200,-3046417,,,
172,17888,17907,CATMA_0C417041-9B94-4277-BDF1-3F2AFA0284F6,zuständigen Pfarrer,CATMA_694236AD-35A4-493B-B295-5526303EA538,Pfarrei,Mhuerten,2025-06-16T08:49:18.189+0200,-8672679,,,
173,17888,17907,CATMA_E004BFED-16A7-4032-BCB2-77F98D238D65,zuständigen Pfarrer,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:53:30.740+0200,-3046417,,,
174,17907,17918,CATMA_E004BFED-16A7-4032-BCB2-77F98D238D65,", dass der ",CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:53:30.740+0200,-3046417,,,
