,end,id,start,text,catma_displaycolor,catma_markupauthor,catma_markuptimestamp,tag_type,tag_type_id,Belegung,Art,Bestimmung_Umfeld,text_name,Primary_class,Secondary_class
337,32874,CATMA_F1E97E45-D6C3-4B90-94CC-7144A5B170CD,32805,Der Beschuldigte sagte zu an einer Präventi- onsschulung teilzunehmen,-9403721,Mhuerten,2025-06-03T14:53:07.733+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
338,32946,no_annotation_99,32875,"       

#######################

Seite 635

  615    Aktenvorgang 34  ",,,,,,,,,Köln,,
339,32950,K-8,32946,Der ,-399266,Mhuerten,2025-06-05T17:04:28.782+0200,Start,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,,,,Köln,Relevante Textstelle,
340,32969,CATMA_662B183A-426F-4E4D-9FB2-E9FFA143451F,32950,Beschuldigte (Laie),-13459949,Mhuerten,2025-06-03T15:49:45.778+0200,Nicht-Kleriker,CATMA_82A44BD7-8701-4E4B-8245-FEB4B4A8FA46,,,,Köln,Beschuldigte,
341,32982,no_annotation_100,32969, war im Jahr ,,,,,,,,,Köln,,
342,32986,CATMA_C1442688-77E8-455C-9CDE-5012C9B6E532,32982,2013,-4884623,Mhuerten,2025-06-03T15:52:53.175+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Köln,Zeit,
343,32987,no_annotation_101,32986, ,,,,,,,,,Köln,,
344,33045,CATMA_2B2C3369-EC66-4C96-932E-95D6CA4AD2DB,32987,als Lehrer an einer Realschule des Erz- bistums Köln tätig,-13755060,Mhuerten,2025-06-03T15:50:19.489+0200,weitere Tatkonstellationen,CATMA_E90C90C6-D5C0-4037-B445-C69EE32C0DD8,,,,Köln,Tatkonstellation,
345,33150,no_annotation_102,33045,. Zu Beginn des Jahres wandte sich eine Schülerin im Rahmen  der Abschlussfahrt an ihre Klassenlehrerin. ,,,,,,,,,Köln,,
346,33286,CATMA_0F3A517E-B879-4884-BA92-2D95235D0ED2,33150,"Sie berichtete, dass der Beschuldigte  im vergangenen Jahr ein Verhältnis zu einer ihrer Mitschülerinnen (10. Klasse)  unterhalten habe.",-3237659,Mhuerten,2025-06-03T15:51:47.307+0200,Umfeld,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,indirekt,,,Köln,Zitat,
347,33207,CATMA_A4111138-2455-4F9D-8B0A-31AB38C930B5,33189,im vergangenen Jah,-1617703,Mhuerten,2025-06-03T15:50:37.944+0200,Tat,CATMA_EFC508B6-1D39-44DB-BF7F-2446A3582795,,,,Köln,Zeit,
348,33223,CATMA_78D0E7DA-B9F5-49C8-B7C2-00AD8630E2D8,33209,ein Verhältnis,-15881957,Mhuerten,2025-06-04T13:38:13.402+0200,sexuelle Handlungen,CATMA_F6C92357-BF1A-4EE0-B403-459BC314B5A8,,,,Köln,Framing der Taten,Verhältnis
349,33254,CATMA_7BA55779-2689-48BC-B0E3-7258E10FC779,33227,einer ihrer Mitschülerinnen,-13288961,Mhuerten,2025-06-03T15:52:13.206+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
350,33267,CATMA_6C694664-26BD-4F65-B9F2-0229D00503A4,33239,Mitschülerinnen (10. Klasse),-14472051,Mhuerten,2025-06-04T14:02:21.046+0200,Minderjährigkeit nicht spezifiziert,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,,,,Köln,Alter (Betroffene),minderjährig
351,33319,no_annotation_103,33286," Sie gab ebenfalls an, dass ihre ",,,,,,,,,Köln,,
352,33331,CATMA_EB8F9646-A8C8-4549-B7B0-93AFA42A4D13,33319,Mitschülerin,-13288961,Mhuerten,2025-06-03T15:52:00.277+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
353,33332,CATMA_E2BBEC9A-CDC4-4432-BA9A-E75B02F36486,33319,Mitschülerin ,-14472051,Mhuerten,2025-06-05T17:04:53.969+0200,Minderjährigkeit nicht spezifiziert,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,,,,Köln,Alter (Betroffene),minderjährig
354,33383,no_annotation_104,33332,bei einer Befragung  die Sache wohl leugnen würde. ,,,,,,,,,Köln,,
355,33576,CATMA_41B368F4-A18B-47F6-8511-D17CC8129077,33383,Die Hauptabteilung Schule/Hochschule veran- lasste zunächst ein Gespräch mit der berichtenden Schülerin. Danach sollte ein  Gespräch zwischen der Schulleitung und dem Beschuldigten stattfinden.,-157253,Mhuerten,2025-07-10T15:37:59.058+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
356,33563,CATMA_EA5CEA08-3410-4576-8702-BBEBA4F23D41,33550,Beschuldigten,-13459949,Mhuerten,2025-06-03T15:53:13.302+0200,Nicht-Kleriker,CATMA_82A44BD7-8701-4E4B-8245-FEB4B4A8FA46,,,,Köln,Beschuldigte,
357,33653,no_annotation_105,33576, Das Er- gebnis des Gesprächs ist jedoch in der Akte nicht dokumentiert.  Im ,,,,,,,,,Köln,,
358,33665,CATMA_D5A9E993-F5FE-488D-9CBC-497C0059CA72,33653,Oktober 2013,-4884623,Mhuerten,2025-06-03T15:52:36.721+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Köln,Zeit,
359,33704,no_annotation_106,33665, wurden neue Anschuldigungen gegen den ,,,,,,,,,Köln,,
360,33717,CATMA_6CB4FD0F-9935-4E2A-8587-C2A20FC355AF,33704,Beschuldigten,-13459949,Mhuerten,2025-06-03T15:53:01.305+0200,Nicht-Kleriker,CATMA_82A44BD7-8701-4E4B-8245-FEB4B4A8FA46,,,,Köln,Beschuldigte,
361,33751,no_annotation_107,33717, erho- ben. Dieses Mal wurden ihm ,,,,,,,,,Köln,,
362,33783,CATMA_4C1760D2-E751-434C-A5D7-F78B95462D3E,33751,Grenzverletzungen im Schulalltag,-13101205,Mhuerten,2025-07-04T23:57:18.723+0200,nicht spezifizierte Taten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,,,,Köln,Tatbeschreibung,sexuell
363,33797,no_annotation_108,33783, vorgeworfen. ,,,,,,,,,Köln,,
364,34030,CATMA_B960FD9B-F18A-4D58-85F2-1451C0DE4FF7,33797,"Von  Seiten des Erzbistums wurde eine Präventionsschulung des Beschuldigten ange- regt. Die Schulleitung suspendierte den Beschuldigten vorläufig. Die Akte schließt  damit, dass arbeitsrechtliche Schritte in Erwägung gezogen werden. ",-157253,Mhuerten,2025-07-10T15:38:18.501+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
365,33944,CATMA_41898E81-C36E-4F23-9021-DB74D7151E7F,33885,Die Schulleitung suspendierte den Beschuldigten vorläufig. ,-9403721,Mhuerten,2025-06-03T15:54:40.586+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
366,34050,no_annotation_109,34030,Weiteres ist  nicht ,,,,,,,,,Köln,,
367,35090,no_annotation_110,34062,".     Aktenvorgang 35  Der Beschuldigte war zeitweise für das Erzbistum Köln tätig und verstarb im Jahr  2007. Erst im Jahr 2008 wurde bekannt, dass der Beschuldigte – vor seiner Tätig- keit für das Erzbistum Köln – im Ausland wegen sexuellen Missbrauchs Minder- jähriger in zwei Fällen angeklagt worden war. Gegenstand dieser Anklagen waren  Taten, die der Beschuldigte in den 1950er Jahren begangen haben soll. Erkennt- nisse über weitere Missbrauchsfälle während des Einsatzes im Erzbistum Köln  konnten nicht festgestellt werden. Die Gemeinden, in denen der Beschuldigte tätig  war, wurden im Jahr 2014 informiert.      

#######################

Seite 640

  620    Aussage-Konstellation eingestellt werde und sie weiterhin als unschuldig gelte. Die  Identität der Betroffenen wurde der Beschuldigten nicht mitgeteilt. Eine Weiterlei- tung an die Staatsanwaltschaft ist der Akte nicht zu entnehmen. Die Betroffene  erhielt eine Leistung in Anerkennung des Leids für Betroffene sexuellen Miss- brauchs.    Aktenvorgang 45   ",,,,,,,,,Köln,,
368,35094,K-9,35090,Der ,-399266,Mhuerten,2025-06-05T17:07:10.182+0200,Start,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,,,,Köln,Relevante Textstelle,
369,35179,CATMA_747995C1-17CA-4DAC-8C2B-24EE8B3FAA66,35094,32-jährige Beschuldigte (Laie) war als Kirchenmusiker beim Erzbistum Köln  angestellt,-13459949,Mhuerten,2025-06-03T16:00:12.796+0200,Nicht-Kleriker,CATMA_82A44BD7-8701-4E4B-8245-FEB4B4A8FA46,,,,Köln,Beschuldigte,
370,35189,no_annotation_111,35179,. Im Jahr ,,,,,,,,,Köln,,
371,35193,CATMA_D3E81A9D-006D-49B9-ACD4-E59DD7EE4511,35189,2015,-4884623,Mhuerten,2025-06-03T16:00:20.536+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Köln,Zeit,
372,35231,no_annotation_112,35193, erhob ein Pfarrer Vorwürfe gegen den ,,,,,,,,,Köln,,
373,35244,CATMA_B7234EE2-7D8B-44DB-97A6-CFDA84FA5EEE,35231,Beschuldigten,-13459949,Mhuerten,2025-06-03T16:00:29.659+0200,Nicht-Kleriker,CATMA_82A44BD7-8701-4E4B-8245-FEB4B4A8FA46,,,,Köln,Beschuldigte,
374,35246,no_annotation_113,35244,. ,,,,,,,,,Köln,,
375,35440,CATMA_CDD99D5B-43C6-4772-91F8-EA0E97F00C40,35246,"Ge- genstand der Vorwürfe waren Chat-Verläufe mit einer weiblichen Minderjährigen  im Alter von 14/15 Jahren, zu der der Beschuldigte nach eigenen Angaben eine  Liebesbeziehung entwickelt hatte.",-8819905,Mhuerten,2025-07-04T23:58:01.288+0200,Sprache/Gesten/Aufforderungen,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Macht- und Abhängigkeitsverhältnis,,,Köln,Tatbeschreibung,sexuell
376,35327,CATMA_067BC173-0D99-4928-8B29-4653FAB9710B,35292,mit einer weiblichen Minderjährigen,-13288961,Mhuerten,2025-06-03T16:01:09.300+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
377,35354,CATMA_23D3F0D1-B3A9-4915-A75F-848EA46431CC,35313,Minderjährigen  im Alter von 14/15 Jahren,-4314639,Mhuerten,2025-06-04T14:01:55.704+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,,,,Köln,Alter (Betroffene),minderjährig
378,35439,CATMA_8AE5315D-B40B-42B9-BF36-0488B4BA0B69,35356,zu der der Beschuldigte nach eigenen Angaben eine  Liebesbeziehung entwickelt hatte,-11954305,Mhuerten,2025-06-03T16:02:49.342+0200,Beschuldigte,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,indirekt,,,Köln,Zitat,
379,35379,CATMA_935C31D8-F6B3-4AAC-A003-8D6AB5813E88,35367,Beschuldigte,-13459949,Mhuerten,2025-06-03T16:02:00.768+0200,Nicht-Kleriker,CATMA_82A44BD7-8701-4E4B-8245-FEB4B4A8FA46,,,,Köln,Beschuldigte,
380,35422,CATMA_FB92BA27-78CB-4795-AE96-CEA6F2469103,35407,Liebesbeziehung,-16039255,Mhuerten,2025-06-04T13:36:56.198+0200,Liebesbeziehung,CATMA_B1F08B14-5504-41F4-AFCF-E502CDB2EA9D,,,,Köln,Framing der Taten,Verhältnis
381,35441,no_annotation_114,35440, ,,,,,,,,,Köln,,
382,35719,CATMA_A682BB4B-CE3A-4C51-8530-B988582BE17C,35441,"Der Pfarrer hatte durch den Beschuldigten  selbst Kenntnis von den Vorgängen erhalten und ihm geraten die Sache mit den  Eltern des Mädchens zu klären. Nachdem eine Klärung mit den Eltern nicht mög- lich war, leitete der Pfarrer die Chat-Protokolle an das Erzbistum Köln weiter.",-3046417,Mhuerten,2025-07-10T15:39:17.931+0200,Meldung (Umfeld),CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,,,beruflich,Köln,Handeln des Umfelds,
383,35482,CATMA_ECA5A143-B0BC-48DF-8541-A08AC3EBFB5F,35469,Beschuldigten,-13459949,Mhuerten,2025-06-04T10:41:08.519+0200,Nicht-Kleriker,CATMA_82A44BD7-8701-4E4B-8245-FEB4B4A8FA46,,,,Köln,Beschuldigte,
384,35581,CATMA_31EE3CDF-925C-424B-89FB-25C62AB1B488,35573,Mädchens,-13288961,Mhuerten,2025-06-04T10:41:24.262+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
385,35581,CATMA_51346293-E67E-41B8-9223-E7787927C092,35573,Mädchens,-4314639,Mhuerten,2025-06-04T14:01:55.704+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,,,,Köln,Alter (Betroffene),minderjährig
386,35907,CATMA_465003E1-20EA-4D8D-981C-92141580D3F8,35719," Hin- sichtlich der Frage, ob sich aus den Chat-Protokollen ein strafbares Verhalten er- gebe, wurde eine Fachanwältin für Strafrecht konsultiert. Diese verneinte einen  strafbaren Inhalt.",-2537313,Mhuerten,2025-07-10T15:39:41.187+0200,rechtliches Verfahren,CATMA_D1E7D50B-0E7D-4CBA-9181-EF06EE559590,,,,Köln,Staatliches Vorgehen,"Rechtliches Verfahren, offizielle Untersuchung"
387,35908,CATMA_5F762760-456C-4880-B509-785AC54C204D,35866,Diese verneinte einen  strafbaren Inhalt. ,-4765492,Mhuerten,2025-06-04T10:40:22.207+0200,Strafrechtlich,CATMA_B2A70BB2-B8E3-4CC6-AD7E-AC32AD8F0A83,,,,Köln,Framing der Taten,
388,35907,CATMA_E97D31D5-2C34-4BD3-B3B7-A59BC809F359,35866,Diese verneinte einen  strafbaren Inhalt.,-635928,Mhuerten,2025-07-10T15:40:09.424+0200,rechtliches Verfahren ohne Konsequenzen,CATMA_BFB36DCD-EF15-446D-92D6-AA64E8C7486C,,,,Köln,Staatliches Vorgehen,"Rechtliches Verfahren, offizielle Untersuchung"
389,35949,CATMA_A05880D6-B5A9-4980-B9F8-A60B4136A01F,35907, Der Beschuldigte wurde dennoch gekündigt.,-157253,Mhuerten,2025-07-10T15:40:32.331+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
390,35948,CATMA_6D36D9A6-1D55-4453-A03B-7E4EF2B82160,35908,Der Beschuldigte wurde dennoch gekündigt,-9403721,Mhuerten,2025-06-04T10:40:38.748+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
391,35924,CATMA_6F2FF85D-E48B-4BC6-84A6-BA798F5065F1,35912,Beschuldigte,-13459949,Mhuerten,2025-06-04T10:41:46.606+0200,Nicht-Kleriker,CATMA_82A44BD7-8701-4E4B-8245-FEB4B4A8FA46,,,,Köln,Beschuldigte,
392,37342,no_annotation_115,35949,"    Aktenvorgang 46   Im Jahr 2012 meldete sich ein volljähriger Betroffener beim Erzbistum Köln. Im  Rahmen eines persönlichen Gesprächs gab er an, dass sich der Beschuldigte ihm  in homosexueller Weise genähert habe. Der Beschuldigte bestritt im Rahmen der  Konfrontation eine derartige Annäherung. Eine befristete Beurlaubung des Be- schuldigten wurde erwogen, ist aber in den Akten nicht dokumentiert.       

#######################

Seite 677

  657    Aktenvorgang 126  Im September 1998 erreichte das Erzbistum Köln ein Schreiben eines anderen  Bistums. Es wurde darauf hingewiesen, dass der Beschuldigte, der als Wohnsitz  eine Adresse im Zuständigkeitsbereich des Erzbistums Köln angebe, ohne Ab- sprache in dem anderen Bistum tätig geworden sei. Das Erzbistum Köln teilte mit,  bereits im Jahr 1997 im Amtsblatt vor dem Beschuldigten gewarnt zu haben, da  dieser vom Erzbischof eines dritten Bistums für unbestimmte Zeit beurlaubt wor- den sei. Im Jahr 2003 leitete das benachrichtigende Bistum eine kirchliche Vorun- tersuchung gegen den Beschuldigten ein. Hintergrund war der Vorwurf einer Ver- gewaltigung einer Minderjährigen. Der Beschuldigte wurde von einem staatlichen  Gericht zu einer Freiheitsstrafe verurteilt. Er wurde im Rahmen des Verfahrens aus  dem Klerikerstand entlassen. Das Erzbistum Köln warnte im Jahr 2012 erneut vor  dem Beschuldigten.     Aktenvorgang 127  ",,,,,,,,,Köln,,
393,37345,K-10,37342,Im ,-399266,Mhuerten,2025-06-05T17:09:02.562+0200,Start,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,,,,Köln,Relevante Textstelle,
394,37354,no_annotation_116,37345,November ,,,,,,,,,Köln,,
395,37358,CATMA_2B55F16C-67D0-4331-9DF4-B82C6831BC66,37354,2008,-4884623,Mhuerten,2025-06-04T10:45:55.661+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Köln,Zeit,
396,37405,no_annotation_117,37358, wandte sich ein Pfarrer an das Erzbistum Köln.,,,,,,,,,Köln,,
397,37630,CATMA_F2082FB7-2681-4804-AB15-FA7B19461AE7,37405," Er berichtete,  dass sich ihm eine 27-jährige Frau, die den Beschuldigten des sexuellen Miss- brauchs beschuldige, anvertraut habe. Der Pfarrer gab an, dass die Betroffene den  Beschuldigten schon seit etwa vier Jahren kenne",-3237659,Mhuerten,2025-05-27T13:16:22.416+0200,Umfeld,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,,,,Köln,Zitat,
398,37456,CATMA_E842C221-9981-4918-947A-49C333F8583A,37441,27-jährige Frau,-11911038,Mhuerten,2025-06-04T14:08:26.942+0200,Alter unklar,CATMA_FC6EDD7D-E034-4C5F-90CC-CFF5F2499E01,,,,Köln,Alter (Betroffene),
399,37456,CATMA_088835E0-FF26-4A0B-A57E-ED553F72C324,37452,Frau,-13288961,Mhuerten,2025-05-27T13:07:07.817+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
400,37479,CATMA_771C5A5D-EA84-46A1-BDBB-812D36C71ED5,37466,Beschuldigten,-7143428,Mhuerten,2025-06-04T10:45:10.082+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
401,37508,CATMA_AA68DEE2-E2C8-461C-B926-3CB7DE82D569,37484,sexuellen Miss- brauchs ,-13239067,Mhuerten,2025-05-27T13:12:11.761+0200,Missbrauch,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,,,,Köln,Framing der Taten,
402,37507,CATMA_C0695BD3-1E31-44B2-BD37-8348FDB3BFC3,37484,sexuellen Miss- brauchs,-13101205,Mhuerten,2025-07-04T23:58:39.583+0200,nicht spezifizierte Taten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,,,,Köln,Tatbeschreibung,sexuell
403,37578,CATMA_6C50B3C0-ACFB-4CE9-8BC0-A190C210E4CD,37567,Betroffene ,-13288961,Mhuerten,2025-05-27T13:07:43.758+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
404,37597,CATMA_7A67AFA4-315E-4F59-8F5E-181E5ADC121C,37583,Beschuldigten ,-7143428,Mhuerten,2025-05-27T13:08:08.798+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
405,37641,no_annotation_118,37630,. Im April ,,,,,,,,,Köln,,
406,37645,CATMA_C82E2BD0-9BA1-46E3-86D4-A729E766E482,37641,2009,-4884623,Mhuerten,2025-06-04T10:46:06.205+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Köln,Zeit,
407,37661,no_annotation_119,37645, erstattete die ,,,,,,,,,Köln,,
408,37673,CATMA_F49DAEC0-79B7-4E7B-B751-613E27BB9A95,37661,Be- troffene,-13288961,Mhuerten,2025-05-27T13:07:57.626+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
409,37789,no_annotation_120,37673, über ihre Anwältin Strafanzeige gegen den Beschuldigten. Im Rahmen der  Konfrontation mit den Vorwürfen stritt der ,,,,,,,,,Köln,,
410,37801,CATMA_519DF11E-1C59-4E31-A0A9-E79B404CD179,37789,Beschuldigte,-7143428,Mhuerten,2025-05-27T13:08:15.905+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
411,37817,no_annotation_121,37801, die Vorwürfe ab,,,,,,,,,Köln,,
412,37919,CATMA_F53BEFCE-DF74-468D-9704-CA4D0357CB88,37817,. Er wurde  dennoch mit sofortiger Wirkung von allen klerikalen Aufgaben freigestellt und be- urlaubt.,-9403721,Mhuerten,2025-07-10T15:40:51.544+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
413,38020,CATMA_34A69315-2A0B-4110-ADAB-213657329315,37819,Er wurde  dennoch mit sofortiger Wirkung von allen klerikalen Aufgaben freigestellt und be- urlaubt. Dem Pfarrer wurde keine Aussagegenehmigung für das staatsanwaltliche  Ermittlungsverfahren erteilt. ,-157253,Mhuerten,2025-07-10T15:40:45.520+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
414,37889,CATMA_58955B9B-520D-4B15-9E94-A301D6D3DCDB,37860,von allen klerikalen Aufgaben,-7143428,Mhuerten,2025-05-27T13:08:23.170+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
415,38018,CATMA_9C60E61A-2E55-40D4-9B4C-6884B949126D,37920,Dem Pfarrer wurde keine Aussagegenehmigung für das staatsanwaltliche  Ermittlungsverfahren erteilt,-13331762,Mhuerten,2025-05-27T13:13:11.579+0200,Neutralisierung,CATMA_AAD93480-F647-491D-87E7-7C8CD1C9EF00,,,,Köln,Handeln der Bistumsverantwortlichen,
416,38021,no_annotation_122,38020,D,,,,,,,,,Köln,,
417,38151,CATMA_AB01D087-0A57-4596-BFC4-8A16D7EAAC57,38021,as Verfahren wurde – aufgrund der Äußerungen des  Beschuldigten – durch die Staatsanwaltschaft nach § 170 Abs. 2 StPO eingestellt.,-4765492,Mhuerten,2025-06-04T10:47:06.866+0200,Strafrechtlich,CATMA_B2A70BB2-B8E3-4CC6-AD7E-AC32AD8F0A83,,,,Köln,Framing der Taten,
418,38085,CATMA_A95E6FB3-BA8C-4D07-A1F2-2733F30BEA4C,38071,Beschuldigten ,-7143428,Mhuerten,2025-05-27T13:08:33.944+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
419,38162,no_annotation_123,38151,   Im Jahr ,,,,,,,,,Köln,,
420,38166,CATMA_30EC9F92-3DFB-4F41-B967-FFD550906867,38162,2017,-4884623,Mhuerten,2025-06-04T10:47:19.785+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Köln,Zeit,
421,38183,no_annotation_124,38166, wandte sich die ,,,,,,,,,Köln,,
422,38194,CATMA_504CCF8A-00DE-4846-8459-50871124CE7D,38183,Betroffene ,-13288961,Mhuerten,2025-05-27T13:08:46.671+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
423,38222,no_annotation_125,38194,erneut an das Erzbistum Köln,,,,,,,,,Köln,,
424,38468,CATMA_9CC61C6E-7225-4CE4-A054-D321BEEA88F2,38222,". Im Rah- men eines persönlichen Gesprächs gab sie an, dass sie im Alter von 16 Jahren  durch einen Priester sexuell missbraucht worden sei. Sie habe die Tat 2008 oder  2009 angezeigt. Sie habe damals auch mit Verantwortlichen des Erzbistums Köln",-15895942,Mhuerten,2025-05-27T13:17:10.633+0200,Betroffene,CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,,,,Köln,Zitat,
425,38309,CATMA_E1730C29-EFC6-4A25-9A17-8DF220885B49,38285, im Alter von 16 Jahren ,-11911038,Mhuerten,2025-06-04T14:08:26.942+0200,Alter unklar,CATMA_FC6EDD7D-E034-4C5F-90CC-CFF5F2499E01,,,,Köln,Alter (Betroffene),
426,38330,CATMA_687E7F8B-1AED-4113-953C-4A1917638119,38322,Priester,-7143428,Mhuerten,2025-05-28T10:09:34.412+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
427,38350,CATMA_6FCD84F6-DF65-47A1-BA04-6ADA4912FFBB,38330, sexuell missbraucht,-13101205,Mhuerten,2025-07-04T23:58:57.078+0200,nicht spezifizierte Taten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,,,,Köln,Tatbeschreibung,sexuell
428,38351,CATMA_713DE063-CD07-434E-91D6-94C12E7D1762,38331,sexuell missbraucht ,-13239067,Mhuerten,2025-05-27T13:15:03.117+0200,Missbrauch,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,,,,Köln,Framing der Taten,
429,38405,CATMA_76D10F54-B86F-4186-B8BC-F76C15527023,38379, 2008 oder  2009 angezeigt,-4884623,Mhuerten,2025-06-04T10:48:07.214+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Köln,Zeit,
430,40048,no_annotation_126,38468,"  

#######################

Seite 690

  670    Aktenvorgang 148  Im Juni 2012 stellte ein Betroffener einen Antrag auf Leistungen in Anerkennung  des Leids für Betroffene sexuellen Missbrauchs beim Erzbistum Köln. Er gab an,  zwischen den Jahren 1971 und 1974 durch den Beschuldigten sexuell missbraucht  worden zu sein. Im Rahmen eines persönlichen Gesprächs teilte der Betroffene  mit, dass er zur Zeit des Missbrauchs als Sekretär des Beschuldigten tätig gewe- sen sei. Es konnte festgestellt werden, dass der Betroffene zu diesem Zeitpunkt  bereits das 18. Lebensjahr vollendet hatte. Der Beschuldigte wurde mit dem Vor- wurf konfrontiert. Im Rahmen seiner Stellungnahme verwies er darauf, dass der  sexuelle Kontakt einvernehmlich stattgefunden habe. Der Antrag auf Leistungen  in Anerkennung des Leids für Betroffene sexuellen Missbrauchs des Betroffenen  wurde Ende 2012 positiv beschieden. Im August 2013 wurde der Fall der Glau- benskongregation in Rom vorgelegt, die das Verfahren nach Köln zurückverwies.  Im Februar 2014 wurde dem Beschuldigten ein Strafdekret des Erzbischofs Dr.  Meisner übermittelt. Darin erteilte Erzbischof Dr. Meisner dem bereits im Ruhe- stand befindlichen Beschuldigten einen Verweis und sprach ein Kontaktverbot mit  Minderjährigen aus. Der Beschuldigte wurde zudem verpflichtet, sich an den Kos- ten für die Zahlung an den Betroffenen zu beteiligen und ihn persönlich um Ver- zeihung zu bitten. Im Dezember 2018 wurden die Akten nachträglich der Staats- anwaltschaft übergeben. Der Beschuldigte verstarb im Jahr 2019.    Aktenvorgang 149  ",,,,,,,,,Köln,,
431,40051,K-11,40048,Im ,-399266,Mhuerten,2025-06-05T17:10:22.604+0200,Start,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,,,,Köln,Relevante Textstelle,
432,40083,no_annotation_127,40051,Jahr 2010 gelangte der Fall des ,,,,,,,,,Köln,,
